time,lat,lon,sst,chlor_a,depth,water_u,water_v,current_speed,fish_presence
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.116,0.072,0.1365283853270081,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.121,0.078,0.1439618004888797,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.128,0.073,0.14735331689514153,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.138,0.07,0.1547384890710776,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.151,0.049,0.15875137794677563,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.164,0.054,0.17266151858477327,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.182,0.06,0.19163506985935533,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.178,0.022,0.17935439777156287,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.19,0.027,0.1919088325221119,0
2020-01-01,8.4,82.1,28.29,0.193401,0,-0.206,0.032,0.20847062143141415,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.112,0.078,0.13648443134658253,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.114,0.074,0.13591173606425605,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.116,0.072,0.1365283853270081,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.121,0.078,0.1439618004888797,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.128,0.073,0.14735331689514153,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.138,0.07,0.1547384890710776,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.151,0.049,0.15875137794677563,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.164,0.054,0.17266151858477327,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.182,0.06,0.19163506985935533,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.178,0.022,0.17935439777156287,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.19,0.027,0.1919088325221119,0
2020-01-01,8.4,82.1,28.29,0.178707,0,-0.206,0.032,0.20847062143141415,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.112,0.078,0.13648443134658253,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.114,0.074,0.13591173606425605,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.116,0.072,0.1365283853270081,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.121,0.078,0.1439618004888797,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.128,0.073,0.14735331689514153,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.138,0.07,0.1547384890710776,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.151,0.049,0.15875137794677563,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.164,0.054,0.17266151858477327,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.182,0.06,0.19163506985935533,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.178,0.022,0.17935439777156287,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.19,0.027,0.1919088325221119,0
2020-01-01,8.4,82.1,28.29,0.179544,0,-0.206,0.032,0.20847062143141415,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.112,0.078,0.13648443134658253,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.114,0.074,0.13591173606425605,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.116,0.072,0.1365283853270081,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.121,0.078,0.1439618004888797,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.128,0.073,0.14735331689514153,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.138,0.07,0.1547384890710776,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.151,0.049,0.15875137794677563,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.164,0.054,0.17266151858477327,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.182,0.06,0.19163506985935533,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.178,0.022,0.17935439777156287,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.19,0.027,0.1919088325221119,0
2020-01-01,8.4,82.1,28.29,0.180019,0,-0.206,0.032,0.20847062143141415,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.174938,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.175709,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.174836,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.174842,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.169385,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.164482,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.162348,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.164093,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.164,0.343,0.38019074160215954,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.165,0.345,0.38242646351945886,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.167,0.349,0.3868979193534129,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.165,0.313,0.35382764165621655,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.168,0.318,0.359649829695497,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.166,0.323,0.3631597444651596,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.162,0.238,0.2879027613622349,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.168,0.251,0.3020347662107791,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.174,0.265,0.3170189268797685,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.214,0.17,0.2733056896590336,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.212,0.191,0.2853506614676055,0
2020-01-01,8.4,82.4,28.31,0.16209,0,-0.21,0.213,0.2991136907598848,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.174,0.29,0.3381952099010274,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.177,0.285,0.3354906854146624,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.175,0.291,0.3395673718130174,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.178,0.288,0.33856757080382044,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.176,0.29,0.33922853653547486,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.18,0.29,0.3413209633175202,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.15,0.226,0.2712489631316588,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.14,0.21,0.25238858928247926,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.155,0.234,0.28067953256338446,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.153,0.219,0.2671516423307182,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.16,0.243,0.2909450119868014,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.167,0.23,0.2842340584799788,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.166,0.15,0.22373198251479381,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.168,0.127,0.21060151946270475,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.173,0.16,0.23564592082189753,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.174,0.137,0.22146105752479375,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.178,0.173,0.2482196607845559,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.18,0.15,0.23430749027719963,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.223,0.108,0.2477761086142084,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.226,0.088,0.24252834885843758,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.223,0.128,0.25712448347055555,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.228,0.107,0.25185908758669,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.222,0.147,0.26625739426352085,0
2020-01-01,8.4,82.6,28.37,0.165947,0,-0.23,0.125,0.2617728022541685,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.174,0.29,0.3381952099010274,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.177,0.285,0.3354906854146624,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.175,0.291,0.3395673718130174,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.178,0.288,0.33856757080382044,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.176,0.29,0.33922853653547486,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.18,0.29,0.3413209633175202,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.15,0.226,0.2712489631316588,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.14,0.21,0.25238858928247926,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.155,0.234,0.28067953256338446,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.153,0.219,0.2671516423307182,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.16,0.243,0.2909450119868014,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.167,0.23,0.2842340584799788,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.166,0.15,0.22373198251479381,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.168,0.127,0.21060151946270475,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.173,0.16,0.23564592082189753,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.174,0.137,0.22146105752479375,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.178,0.173,0.2482196607845559,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.18,0.15,0.23430749027719963,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.223,0.108,0.2477761086142084,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.226,0.088,0.24252834885843758,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.223,0.128,0.25712448347055555,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.228,0.107,0.25185908758669,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.222,0.147,0.26625739426352085,0
2020-01-01,8.4,82.6,28.37,0.171508,0,-0.23,0.125,0.2617728022541685,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.174,0.29,0.3381952099010274,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.177,0.285,0.3354906854146624,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.175,0.291,0.3395673718130174,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.178,0.288,0.33856757080382044,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.176,0.29,0.33922853653547486,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.18,0.29,0.3413209633175202,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.15,0.226,0.2712489631316588,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.14,0.21,0.25238858928247926,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.155,0.234,0.28067953256338446,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.153,0.219,0.2671516423307182,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.16,0.243,0.2909450119868014,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.167,0.23,0.2842340584799788,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.166,0.15,0.22373198251479381,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.168,0.127,0.21060151946270475,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.173,0.16,0.23564592082189753,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.174,0.137,0.22146105752479375,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.178,0.173,0.2482196607845559,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.18,0.15,0.23430749027719963,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.223,0.108,0.2477761086142084,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.226,0.088,0.24252834885843758,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.223,0.128,0.25712448347055555,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.228,0.107,0.25185908758669,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.222,0.147,0.26625739426352085,0
2020-01-01,8.4,82.6,28.37,0.17051,0,-0.23,0.125,0.2617728022541685,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.174,0.29,0.3381952099010274,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.177,0.285,0.3354906854146624,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.175,0.291,0.3395673718130174,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.178,0.288,0.33856757080382044,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.176,0.29,0.33922853653547486,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.18,0.29,0.3413209633175202,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.15,0.226,0.2712489631316588,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.14,0.21,0.25238858928247926,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.155,0.234,0.28067953256338446,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.153,0.219,0.2671516423307182,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.16,0.243,0.2909450119868014,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.167,0.23,0.2842340584799788,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.166,0.15,0.22373198251479381,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.168,0.127,0.21060151946270475,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.173,0.16,0.23564592082189753,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.174,0.137,0.22146105752479375,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.178,0.173,0.2482196607845559,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.18,0.15,0.23430749027719963,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.223,0.108,0.2477761086142084,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.226,0.088,0.24252834885843758,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.223,0.128,0.25712448347055555,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.228,0.107,0.25185908758669,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.222,0.147,0.26625739426352085,0
2020-01-01,8.4,82.6,28.37,0.162832,0,-0.23,0.125,0.2617728022541685,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.174,0.29,0.3381952099010274,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.177,0.285,0.3354906854146624,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.175,0.291,0.3395673718130174,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.178,0.288,0.33856757080382044,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.176,0.29,0.33922853653547486,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.18,0.29,0.3413209633175202,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.15,0.226,0.2712489631316588,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.14,0.21,0.25238858928247926,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.155,0.234,0.28067953256338446,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.153,0.219,0.2671516423307182,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.16,0.243,0.2909450119868014,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.167,0.23,0.2842340584799788,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.166,0.15,0.22373198251479381,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.168,0.127,0.21060151946270475,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.173,0.16,0.23564592082189753,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.174,0.137,0.22146105752479375,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.178,0.173,0.2482196607845559,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.18,0.15,0.23430749027719963,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.223,0.108,0.2477761086142084,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.226,0.088,0.24252834885843758,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.223,0.128,0.25712448347055555,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.228,0.107,0.25185908758669,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.222,0.147,0.26625739426352085,0
2020-01-01,8.4,82.6,28.37,0.166272,0,-0.23,0.125,0.2617728022541685,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.174,0.29,0.3381952099010274,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.177,0.285,0.3354906854146624,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.175,0.291,0.3395673718130174,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.178,0.288,0.33856757080382044,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.176,0.29,0.33922853653547486,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.18,0.29,0.3413209633175202,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.15,0.226,0.2712489631316588,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.14,0.21,0.25238858928247926,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.155,0.234,0.28067953256338446,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.153,0.219,0.2671516423307182,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.16,0.243,0.2909450119868014,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.167,0.23,0.2842340584799788,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.166,0.15,0.22373198251479381,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.168,0.127,0.21060151946270475,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.173,0.16,0.23564592082189753,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.174,0.137,0.22146105752479375,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.178,0.173,0.2482196607845559,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.18,0.15,0.23430749027719963,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.223,0.108,0.2477761086142084,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.226,0.088,0.24252834885843758,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.223,0.128,0.25712448347055555,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.228,0.107,0.25185908758669,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.222,0.147,0.26625739426352085,0
2020-01-01,8.4,82.6,28.37,0.171534,0,-0.23,0.125,0.2617728022541685,0
2020-01-01,8.4,82.6,28.37,0.170645,0,-0.174,0.29,0.3381952099010274,0
2020-01-01,8.4,82.6,28.37,0.170645,0,-0.177,0.285,0.3354906854146624,0
2020-01-01,8.4,82.6,28.37,0.170645,0,-0.175,0.291,0.3395673718130174,0
2020-01-01,8.4,82.6,28.37,0.170645,0,-0.178,0.288,0.33856757080382044,0
2020-01-01,8.4,82.6,28.37,0.170645,0,-0.176,0.29,0.33922853653547486,0
